x,y,z
1.629757499694824219e+01,1.034816074371337891e+01,5.749258995056152344e+00
3.736746788024902344e+00,-1.860487174987792969e+01,-2.697888374328613281e+01
1.308357906341552734e+01,-3.197229003906250000e+01,-3.142821121215820312e+01
-1.654139900207519531e+01,-4.137373733520507812e+01,1.909679985046386719e+01
8.744704246520996094e+00,-2.839060974121093750e+01,-1.179809665679931641e+01
1.893106651306152344e+01,2.243635559082031250e+01,1.125035190582275391e+01
1.710149383544921875e+01,-2.527573585510253906e+01,6.233616828918457031e+00
3.559084653854370117e+00,-1.741409492492675781e+01,-2.772267723083496094e+01
2.931297779083251953e+00,1.896838378906250000e+01,-2.630028915405273438e+01
-2.987432098388671875e+01,1.665008926391601562e+01,2.095479202270507812e+01
2.911269426345825195e+00,2.531892585754394531e+01,-2.434129714965820312e+01
1.891285657882690430e+00,2.156527900695800781e+01,-2.548004722595214844e+01
-3.632190704345703125e+01,-1.679028701782226562e+01,-1.863294792175292969e+01
-3.606070709228515625e+01,-1.760180664062500000e+01,-1.826737594604492188e+01
-2.929799270629882812e+01,1.659284400939941406e+01,2.053375244140625000e+01
1.237734794616699219e+00,-7.925366878509521484e+00,-2.783603477478027344e+01
9.770988464355468750e+00,-1.799706268310546875e+01,-3.263838291168212891e+00
2.885348892211914062e+01,-2.519788169860839844e+01,-6.987894535064697266e+00
3.315486907958984375e+01,-1.979817390441894531e+01,-2.666445493698120117e+00
2.470216751098632812e+01,-3.068198585510253906e+01,-3.128272771835327148e+00
4.199349975585937500e+01,-1.460937500000000000e+01,1.913742828369140625e+01
-2.617911148071289062e+01,-2.502825736999511719e+01,1.980774116516113281e+01
3.000828552246093750e+01,-2.488525390625000000e+01,-7.641657829284667969e+00
3.214591979980468750e+00,-3.010105514526367188e+01,2.034172821044921875e+01
-2.085087299346923828e+00,5.285134792327880859e+00,3.774187850952148438e+01
4.666135787963867188e+00,-2.031993675231933594e+01,-1.334643810987472534e-01
-2.539168357849121094e+01,8.927392959594726562e-02,8.978818893432617188e+00
-2.053017425537109375e+01,1.168559741973876953e+01,-2.215749323368072510e-01
-1.784227371215820312e+00,-1.715782928466796875e+01,-2.203895950317382812e+01
3.656031417846679688e+01,-2.044209289550781250e+01,-9.158620834350585938e+00
-6.989850401878356934e-01,4.835362911224365234e+00,-1.969017219543457031e+01
-4.546949863433837891e+00,-1.936363410949707031e+01,-2.150606727600097656e+01
-2.462729454040527344e+00,-1.811694335937500000e+01,-1.486375236511230469e+01
-2.292983436584472656e+01,-1.188201904296875000e+01,2.971765041351318359e+00
-5.782126188278198242e-01,-2.386304283142089844e+01,-1.564520740509033203e+01
-3.412972450256347656e+00,-1.810486412048339844e+01,-2.163813018798828125e+01
3.135248374938964844e+01,1.410639435052871704e-01,1.292484855651855469e+01
3.013060569763183594e+01,5.710128545761108398e-01,1.118063831329345703e+01
-7.387013912200927734e+00,-1.936560249328613281e+01,-2.841204643249511719e+01
-2.245732307434082031e+01,-1.370989799499511719e+01,2.036113977432250977e+00
3.436898231506347656e+00,-1.413211917877197266e+01,-3.100666046142578125e+00
-2.337681961059570312e+01,-1.111072826385498047e+01,3.695477247238159180e+00
2.285001993179321289e+00,-9.434856414794921875e+00,-3.273466491699218750e+01
2.566825866699218750e+01,-1.122615432739257812e+01,1.236959934234619141e+01
-2.786091804504394531e+01,-1.765069770812988281e+01,1.293806457519531250e+01
1.242748165130615234e+01,-3.007618904113769531e+01,-3.046878814697265625e+01
-2.227869987487792969e+01,-9.234719276428222656e+00,2.212756156921386719e+00
9.741888999938964844e+00,-2.001952934265136719e+01,2.997604751586914062e+01
-4.027543258666992188e+01,8.817337155342102051e-01,2.282988548278808594e+00
9.096158146858215332e-01,-1.759032249450683594e+01,-2.182603454589843750e+01
8.047121047973632812e+00,3.979151010513305664e+00,2.074835538864135742e+00
-2.236062812805175781e+01,-2.345395851135253906e+01,-9.347139358520507812e+00
1.067291927337646484e+01,-4.553899765014648438e+01,-2.156800079345703125e+01
1.429419803619384766e+01,-1.033191108703613281e+01,2.353098154067993164e+00
9.620983600616455078e-01,1.800779151916503906e+01,-2.614809036254882812e+01
-2.118026924133300781e+01,-2.476338768005371094e+01,-8.525144577026367188e+00
6.333549499511718750e+00,-2.026307487487792969e+01,-3.418882751464843750e+01
-3.830104827880859375e+00,-2.668802261352539062e+01,3.440358638763427734e+00
-3.570852279663085938e+00,-2.735910415649414062e+01,3.443602561950683594e+00
-1.635159134864807129e+00,-3.389823532104492188e+01,5.970130443572998047e+00
-2.741807222366333008e+00,-2.921609115600585938e+01,3.388576030731201172e+00
7.769402027130126953e+00,-5.662577438354492188e+01,-6.931039810180664062e+00
2.705404663085937500e+01,-1.230437469482421875e+01,-1.781470870971679688e+01
2.433108711242675781e+01,-5.391010761260986328e+00,-1.514822387695312500e+01
2.834459304809570312e+01,-7.949672222137451172e+00,-1.569539833068847656e+01
2.579683685302734375e+01,-1.022155284881591797e+01,-1.515286254882812500e+01
-9.529538750648498535e-01,2.645811271667480469e+01,1.064833259582519531e+01
2.940265083312988281e+01,5.054799079895019531e+00,1.981894493103027344e+01
-5.396999835968017578e+00,-2.931992340087890625e+01,1.275569534301757812e+01
-1.528798675537109375e+01,4.746796417236328125e+01,-1.032311439514160156e+01
9.945502281188964844e+00,5.676969051361083984e+00,4.109645843505859375e+01
2.634875106811523438e+01,-7.991514205932617188e+00,-1.816979980468750000e+01
3.017039108276367188e+01,-5.783041000366210938e+00,-1.527527713775634766e+01
2.521793556213378906e+01,-1.006870031356811523e+00,-2.277380752563476562e+01
2.553430366516113281e+01,1.605398750305175781e+01,3.989688396453857422e+00
2.729109382629394531e+01,-1.298369789123535156e+01,-1.730308914184570312e+01
2.558334350585937500e+01,-1.293592834472656250e+01,-1.787639999389648438e+01
-6.286480903625488281e+00,-3.523261547088623047e+00,4.313355922698974609e+00
2.843897819519042969e+01,-1.225733757019042969e+01,-2.251395225524902344e+01
2.827079772949218750e+01,-1.156525325775146484e+01,-2.220054054260253906e+01
2.879356956481933594e+01,-9.431418418884277344e+00,-2.093737983703613281e+01
2.723656845092773438e+01,-8.455900192260742188e+00,-1.580505752563476562e+01
2.879284477233886719e+01,-1.199560832977294922e+01,-1.811579132080078125e+01
2.456959915161132812e+01,-4.975892543792724609e+00,-1.852838325500488281e+01
-1.547616386413574219e+01,-9.074366688728332520e-01,2.404774475097656250e+01
2.565112113952636719e+01,-4.001972198486328125e+00,-1.919781303405761719e+01
2.300638580322265625e+01,-7.844097137451171875e+00,-1.989441680908203125e+01
3.049563407897949219e+01,-8.087189674377441406e+00,-1.901027297973632812e+01
2.665724754333496094e+01,-6.283048152923583984e+00,-1.411128044128417969e+01
2.490407943725585938e+00,8.816051483154296875e+00,4.025112152099609375e+01
2.043103694915771484e+00,1.022662448883056641e+01,3.890071868896484375e+01
4.806821441650390625e+01,1.790978622436523438e+01,-1.154428100585937500e+01
4.740119934082031250e+01,1.760336112976074219e+01,-1.123619365692138672e+01
-1.293368339538574219e+01,-3.034766769409179688e+01,1.189664745330810547e+01
1.736975479125976562e+01,-1.992803955078125000e+01,1.169423580169677734e+01
-1.382331085205078125e+01,-1.929172706604003906e+01,2.172802209854125977e+00
1.171315956115722656e+01,-1.937416648864746094e+01,2.328974723815917969e+00
1.242603111267089844e+01,-1.975245094299316406e+01,2.609756469726562500e+00
3.246035766601562500e+01,6.289694786071777344e+00,2.730636405944824219e+01
1.786425018310546875e+01,-1.134206676483154297e+01,7.440959453582763672e+00
1.737327957153320312e+01,-1.195512294769287109e+01,5.574339866638183594e+00
2.317047834396362305e+00,-1.683695030212402344e+01,-3.966825485229492188e+01
2.108340740203857422e+00,-1.622174644470214844e+01,-3.895775222778320312e+01
2.069479942321777344e+01,-4.344646453857421875e+01,2.280506134033203125e+00
2.352486991882324219e+01,-4.255521774291992188e+01,-9.961221814155578613e-01
2.137840843200683594e+01,-4.056326675415039062e+01,5.100334286689758301e-01
1.972789382934570312e+01,-3.994408798217773438e+01,1.331049352884292603e-01
2.162131309509277344e+01,-4.139228820800781250e+01,1.513876199722290039e+00
4.085921478271484375e+01,-4.609641805291175842e-02,2.159469985961914062e+01
3.155619621276855469e+01,9.477740287780761719e+00,-1.296663761138916016e+01
3.212664794921875000e+01,9.099950790405273438e+00,-1.265533256530761719e+01
4.046502685546875000e+01,-9.514900445938110352e-01,2.145004272460937500e+01
-2.509744071960449219e+01,-2.460026741027832031e+01,3.469113922119140625e+01
-2.465243530273437500e+01,-2.238528633117675781e+01,3.340678787231445312e+01
-2.515891075134277344e+01,-2.481445312500000000e+01,3.333493423461914062e+01
-2.459774971008300781e+01,-2.382066917419433594e+01,3.361463165283203125e+01
-5.144380092620849609e+00,2.450922393798828125e+01,-2.031746101379394531e+01
2.679381752014160156e+01,1.397868394851684570e-01,-1.486791324615478516e+01
2.314298057556152344e+01,3.496335744857788086e+00,-1.756084823608398438e+01
1.852671241760253906e+01,9.687611579895019531e+00,-1.490840530395507812e+01
2.734158897399902344e+01,3.801715850830078125e+00,-1.538448143005371094e+01
2.074264907836914062e+01,5.623975276947021484e+00,-1.369717407226562500e+01
2.289600181579589844e+01,-1.180101633071899414e+00,-1.559203243255615234e+01
2.257182312011718750e+01,4.596680700778961182e-01,-1.460453414916992188e+01
2.454189491271972656e+01,2.544647932052612305e+00,-1.347266387939453125e+01
4.046878814697265625e+01,9.417647361755371094e+00,1.342779636383056641e+01
2.531706047058105469e+01,2.795182943344116211e+00,-1.563387203216552734e+01
2.555345726013183594e+01,1.967998981475830078e+00,-1.629168510437011719e+01
2.164437103271484375e+01,3.560614347457885742e+00,-1.362963962554931641e+01
2.158412551879882812e+01,4.199190139770507812e+00,-1.255329608917236328e+01
9.883270263671875000e+00,-7.006986618041992188e+00,3.320261764526367188e+01
3.147985076904296875e+01,1.457358074188232422e+01,-9.372210502624511719e+00
3.349072265625000000e+01,3.178723907470703125e+01,1.796363258361816406e+01
7.845548629760742188e+00,-9.190821647644042969e+00,-2.920758819580078125e+01
3.157257080078125000e+01,1.400358009338378906e+01,-2.662728309631347656e+01
3.113083839416503906e+01,1.798600959777832031e+01,-2.441309547424316406e+01
3.065080070495605469e+01,1.857857322692871094e+01,-2.454649734497070312e+01
2.624313545227050781e+01,2.094962882995605469e+01,-2.915771102905273438e+01
-9.601586341857910156e+00,4.101075744628906250e+01,1.818960952758789062e+01
-3.495560836791992188e+01,3.354780578613281250e+01,-6.816220760345458984e+00
-3.595303726196289062e+01,3.337090682983398438e+01,-5.959922313690185547e+00
-3.498404312133789062e+01,3.451597213745117188e+01,-6.785505771636962891e+00
-2.599049949645996094e+01,9.701607227325439453e-01,-4.377212905883789062e+01
3.634833526611328125e+01,-1.552108168601989746e+00,1.548051071166992188e+01
-8.948163986206054688e+00,-1.445503616333007812e+01,-3.379005813598632812e+01
-6.291443824768066406e+00,-1.395850563049316406e+01,-3.299837875366210938e+01
9.395780563354492188e+00,2.115279388427734375e+01,2.023038291931152344e+01
2.869881391525268555e+00,2.770898246765136719e+01,-7.978983879089355469e+00
2.002811241149902344e+01,2.023761367797851562e+01,5.465610027313232422e-01
2.067653274536132812e+01,1.992237281799316406e+01,2.897834181785583496e-01
-7.704522132873535156e+00,2.457579994201660156e+01,-3.198343467712402344e+01
-3.153512477874755859e-01,4.001336669921875000e+01,-3.978635549545288086e+00
7.467279911041259766e+00,2.004174995422363281e+01,2.092742347717285156e+01
1.620280265808105469e+01,2.872446250915527344e+01,5.378813147544860840e-01
1.008074665069580078e+01,3.343378067016601562e+01,-2.517591953277587891e+00
-9.158818244934082031e+00,2.699501800537109375e+01,-2.992695426940917969e+01
-7.671878814697265625e+00,2.474585342407226562e+01,-3.276229095458984375e+01
1.306570148468017578e+01,-5.012828826904296875e+00,-1.259172058105468750e+01
1.650167846679687500e+01,2.719999694824218750e+01,-1.460999965667724609e+01
1.299893093109130859e+01,2.862623786926269531e+01,-1.664018630981445312e+01
1.217696857452392578e+01,2.820243644714355469e+01,-1.640089416503906250e+01
1.643453979492187500e+01,2.885652732849121094e+01,-1.681978797912597656e+01
1.076913642883300781e+01,2.854892730712890625e+01,-1.476948070526123047e+01
1.815686988830566406e+01,2.691038894653320312e+01,-1.345551109313964844e+01
-1.008732795715332031e+01,2.453381156921386719e+01,-2.914076423645019531e+01
1.299303531646728516e+01,1.938828086853027344e+01,-1.760811042785644531e+01
-2.482157516479492188e+01,1.744667243957519531e+01,2.249526214599609375e+01
1.209995841979980469e+01,1.293440246582031250e+01,-1.834941864013671875e+01
6.404026031494140625e+00,-2.435604858398437500e+01,-1.043826007843017578e+01
2.949823379516601562e+00,1.983708190917968750e+01,2.650220298767089844e+01
1.202377986907958984e+01,-4.155223464965820312e+01,-1.003572368621826172e+01
1.669206428527832031e+01,-7.325211048126220703e+00,-1.053999233245849609e+01
1.513178634643554688e+01,1.441640663146972656e+01,1.361792945861816406e+01
1.525043964385986328e+01,1.462555980682373047e+01,1.436690711975097656e+01
8.031050682067871094e+00,-1.096004009246826172e+01,-5.464226722717285156e+00
-3.552605390548706055e+00,2.657352447509765625e+01,-3.998221969604492188e+01
-1.966710662841796875e+01,1.888795280456542969e+01,-3.373368835449218750e+01
2.840220451354980469e+01,1.647679519653320312e+01,1.970512390136718750e+00
2.616250228881835938e+01,1.937304687500000000e+01,2.738465309143066406e+00
2.702345657348632812e+01,1.620181655883789062e+01,1.257113814353942871e+00
-3.688605785369873047e+00,1.935058403015136719e+01,-3.260885238647460938e+01
-1.006006908416748047e+01,2.408827781677246094e+01,-2.608210754394531250e+01
1.766513633728027344e+01,-9.121330261230468750e+00,2.599188613891601562e+01
2.751514244079589844e+01,-8.061391830444335938e+00,2.022589874267578125e+01
-4.938426971435546875e+01,4.672866821289062500e+00,-1.283632087707519531e+01
4.370513439178466797e+00,4.166154861450195312e+01,2.615478324890136719e+01
2.954080820083618164e+00,4.126533889770507812e+01,2.670605850219726562e+01
2.171131515502929688e+01,7.966358661651611328e+00,-3.031882286071777344e+01
1.199911880493164062e+01,-4.262378311157226562e+01,-2.017247915267944336e+00
1.036205387115478516e+01,4.121113586425781250e+01,1.573462867736816406e+01
2.330353546142578125e+01,2.753499412536621094e+01,-2.956781148910522461e+00
1.241600513458251953e+01,-1.510835838317871094e+01,-5.027958869934082031e+00
2.699543762207031250e+01,1.507908821105957031e+00,1.231820297241210938e+01
-1.923562622070312500e+01,2.310814666748046875e+01,1.638689613342285156e+01
-3.649653196334838867e-01,4.366167449951171875e+01,-1.301469802856445312e+01
1.236368179321289062e+01,2.173367309570312500e+01,7.207349300384521484e+00
1.708326911926269531e+01,-2.303841209411621094e+01,3.287491226196289062e+01
1.156244659423828125e+01,3.465124130249023438e+01,4.648818016052246094e+00
8.141442298889160156e+00,2.842372322082519531e+01,8.607068099081516266e-03
2.012638473510742188e+01,3.215092849731445312e+01,-1.801715087890625000e+01
-2.981249094009399414e+00,3.841886138916015625e+01,-1.844944381713867188e+01
-1.690995979309082031e+01,-3.821776962280273438e+01,9.646946907043457031e+00
-3.027127838134765625e+01,1.130201435089111328e+01,-1.940809631347656250e+01
2.776870536804199219e+01,-1.170884227752685547e+01,3.094180870056152344e+01
1.973958015441894531e+01,-1.068451309204101562e+01,9.470993995666503906e+00
-2.724467754364013672e+00,6.636137008666992188e+00,1.405234718322753906e+01
-3.115896034240722656e+01,2.147331619262695312e+01,-4.164842128753662109e+00
8.086312294006347656e+00,-3.607718276977539062e+01,2.097279167175292969e+01
4.993395805358886719e+00,1.638700127601623535e+00,3.910952806472778320e+00
-9.012364387512207031e+00,-1.741578292846679688e+01,7.854704856872558594e+00
2.516126632690429688e+00,2.114065742492675781e+01,2.325646018981933594e+01
-1.738378524780273438e+01,2.160730743408203125e+01,2.132015609741210938e+01
2.034662628173828125e+01,2.971640777587890625e+01,-1.753861045837402344e+01
-4.164875793457031250e+01,-4.003536701202392578e+00,-9.821796417236328125e+00
-1.272579574584960938e+01,4.894112777709960938e+01,-3.797691345214843750e+00
-3.788719558715820312e+01,2.692075729370117188e+01,1.276717758178710938e+01
1.022716331481933594e+01,2.202205467224121094e+01,-8.066801071166992188e+00
-2.349898576736450195e+00,-1.418662548065185547e+01,1.148655414581298828e+01
-1.900728797912597656e+01,1.750755500793457031e+01,-1.804252624511718750e+01
8.866110801696777344e+00,3.130657577514648438e+01,-1.465363979339599609e+01
1.170313549041748047e+01,3.301513290405273438e+01,-1.350904273986816406e+01
1.014603519439697266e+01,3.123015594482421875e+01,-1.457671928405761719e+01
1.226821327209472656e+01,3.139511680603027344e+01,-1.412905120849609375e+01
-1.428454494476318359e+01,-1.510152149200439453e+01,-3.217839813232421875e+01
1.538838386535644531e+01,-9.229924201965332031e+00,3.794762420654296875e+01
3.947177171707153320e+00,-3.740926361083984375e+01,-2.428518676757812500e+01
-3.107015037536621094e+01,-1.855253791809082031e+01,3.796928226947784424e-01
-1.397020244598388672e+01,-1.627769088745117188e+01,1.017848587036132812e+01
5.578382492065429688e+00,6.122429370880126953e+00,-3.269989776611328125e+01
-1.405722618103027344e+01,-1.646864128112792969e+01,1.106637096405029297e+01
-1.507121276855468750e+01,1.961324882507324219e+01,-2.710939598083496094e+01
1.903016567230224609e+00,-4.950270175933837891e+00,-4.398036956787109375e+00
1.713759803771972656e+01,2.932575416564941406e+01,-1.730393409729003906e+01
1.626782989501953125e+01,3.125109672546386719e+01,-1.751484680175781250e+01
9.775553941726684570e-01,-1.936013984680175781e+01,2.416506767272949219e+01
2.447590255737304688e+01,3.300785446166992188e+01,1.757806015014648438e+01
6.363893985748291016e+00,4.242301559448242188e+01,-2.293067359924316406e+01
-9.472566604614257812e+00,4.812192153930664062e+01,-1.129471778869628906e+00
-8.400684356689453125e+00,-1.751054191589355469e+01,1.122563648223876953e+01
-1.015246391296386719e+01,-1.911340522766113281e+01,1.121816158294677734e+01
-7.957517147064208984e+00,-1.650711250305175781e+01,1.153421878814697266e+01
-8.556918144226074219e+00,-2.022476577758789062e+01,9.557646751403808594e+00
1.765316390991210938e+01,-1.401746845245361328e+01,4.575333786010742188e+01
-4.125190353393554688e+01,1.405497550964355469e+01,1.006510615348815918e+00
2.659424018859863281e+01,-3.434960842132568359e+00,1.763925743103027344e+01
-1.085525798797607422e+01,1.815641212463378906e+01,7.968639850616455078e+00
-1.050084209442138672e+01,-1.401508998870849609e+01,9.725585937500000000e+00
-2.872449493408203125e+01,2.435585594177246094e+01,-5.196607589721679688e+00
2.085716438293457031e+01,-6.193152904510498047e+00,-2.243972206115722656e+01
-3.854141235351562500e+01,2.172701835632324219e+01,-3.206105470657348633e+00
-3.718565750122070312e+01,-2.582519340515136719e+01,2.902214241027832031e+01
-2.751351737976074219e+01,6.843988895416259766e+00,-2.121603393554687500e+01
2.020094871520996094e+01,-6.671512126922607422e+00,-2.202066421508789062e+01
-1.458967399597167969e+01,3.363333511352539062e+01,-1.376935958862304688e+01
-1.279956722259521484e+01,7.162349224090576172e+00,-1.625703048706054688e+01
1.157661342620849609e+01,1.767258453369140625e+01,1.703997421264648438e+01
-1.526816082000732422e+01,3.476266860961914062e+01,-1.326910591125488281e+01
-1.221541213989257812e+01,7.497879028320312500e+00,-1.811283302307128906e+01
1.217221927642822266e+01,-6.300593018531799316e-01,4.245032119750976562e+01
1.714558219909667969e+01,-1.345075225830078125e+01,4.605455017089843750e+01
-1.900711059570312500e+01,-1.610353851318359375e+01,9.007271766662597656e+00
1.083469581604003906e+01,2.620974540710449219e+00,-1.630067443847656250e+01
-3.902674674987792969e+00,2.054904747009277344e+01,3.067098045349121094e+01
-4.932235717773437500e+00,2.234866142272949219e+01,3.312376785278320312e+01
-6.769657135009765625e+00,2.457436943054199219e+01,3.461159515380859375e+01
-2.042428970336914062e+01,3.212055587768554688e+01,-7.707590579986572266e+00
-3.351361846923828125e+01,1.109216403961181641e+01,-2.135541152954101562e+01
2.008923721313476562e+01,-2.554803848266601562e+01,2.516443443298339844e+01
2.028149414062500000e+01,-2.644564437866210938e+01,2.516234588623046875e+01
-5.484505891799926758e-01,3.742660140991210938e+01,-1.822728919982910156e+01
-7.747292995452880859e+00,3.745561122894287109e+00,-1.216025638580322266e+01
4.122563552856445312e+01,2.949447631835937500e+01,2.582540273666381836e+00
-1.375165176391601562e+01,-3.968030166625976562e+01,-2.746186971664428711e+00
-1.104105091094970703e+01,-2.644428062438964844e+01,3.688147354125976562e+01
1.058446466922760010e-01,2.239475059509277344e+01,2.235886001586914062e+01
-4.445914268493652344e+00,-4.094320297241210938e+00,5.135968017578125000e+01
4.719276046752929688e+01,3.247442245483398438e+00,-5.378386020660400391e+00
-3.851810455322265625e+01,-1.352665615081787109e+01,-3.035000610351562500e+01
8.500294089317321777e-01,-5.690478682518005371e-01,2.233365440368652344e+01
-3.541617584228515625e+01,3.053419113159179688e+01,2.240142822265625000e+00
-6.790528774261474609e+00,-8.515856742858886719e+00,5.212637710571289062e+01
3.950558471679687500e+01,1.211985683441162109e+01,-1.030375385284423828e+01
2.051231384277343750e+01,5.806336402893066406e+00,-4.901138687133789062e+01
4.651031494140625000e+01,3.684064388275146484e+00,-6.076123237609863281e+00
3.995673370361328125e+01,-3.623408126831054688e+01,-1.014175891876220703e+00
4.029366683959960938e+01,-3.566557312011718750e+01,-1.342453002929687500e+00
4.208259105682373047e+00,1.000608825683593750e+01,-1.220831298828125000e+01
-1.813018798828125000e+01,-2.373118019104003906e+01,3.446136856079101562e+01
5.026135444641113281e+00,-9.305459022521972656e+00,2.988954734802246094e+01
1.766962170600891113e+00,-3.695229339599609375e+01,-1.965326666831970215e-01
1.125086402893066406e+01,-1.076589202880859375e+01,3.044895744323730469e+01
4.553173828125000000e+01,6.331450462341308594e+00,3.992362976074218750e+00
6.415577888488769531e+00,-4.288431549072265625e+01,2.476432037353515625e+01
6.518028736114501953e+00,-4.190977478027343750e+01,2.437728691101074219e+01
6.971836090087890625e+00,-4.002696609497070312e+01,2.451425933837890625e+01
-8.066995739936828613e-01,9.251592636108398438e+00,-2.238270938396453857e-01
-5.235024452209472656e+00,-3.837985610961914062e+01,-4.303649902343750000e+00
4.459867477416992188e+00,-4.239232635498046875e+01,2.447131729125976562e+01
3.852518558502197266e+00,-3.688692474365234375e+01,4.474374949932098389e-01
1.058318328857421875e+01,-1.229893207550048828e+01,3.055490493774414062e+01
-4.750087738037109375e+00,-3.727217864990234375e+01,-3.625186443328857422e+00
9.263004302978515625e+00,-1.099882698059082031e+01,3.212651443481445312e+01
9.028510093688964844e+00,-1.148343753814697266e+01,1.611195182800292969e+01
5.405033588409423828e+00,-4.391887664794921875e+01,2.302588844299316406e+01
5.403845310211181641e+00,-4.273899841308593750e+01,2.320024871826171875e+01
1.004534053802490234e+01,-8.937908172607421875e+00,-2.433884811401367188e+01
-2.675330162048339844e+01,1.201838970184326172e+00,3.542147445678710938e+01
-2.329647064208984375e+00,-3.212643432617187500e+01,7.487845897674560547e+00
-2.042652606964111328e+00,-3.275740432739257812e+01,6.885296344757080078e+00
2.998137474060058594e+01,-1.192258930206298828e+01,6.193449974060058594e+00
3.975540542602539062e+01,4.950016498565673828e+00,-2.791492271423339844e+01
8.370596170425415039e-01,-1.800426483154296875e+01,-3.333468246459960938e+01
-4.850487232208251953e+00,-2.023352241516113281e+01,1.346225452423095703e+01
4.483339786529541016e+00,-3.596054840087890625e+01,-5.080715179443359375e+00
1.090126752853393555e+00,-1.761595153808593750e+01,-3.471268081665039062e+01
3.930505371093750000e+01,5.407014846801757812e+00,-2.658339118957519531e+01
-5.275651454925537109e+00,-3.754907608032226562e+01,1.657386660575866699e+00
-5.386661529541015625e+00,-3.829022979736328125e+01,2.338226795196533203e+00
-4.919005393981933594e+00,-3.604346084594726562e+01,2.044075727462768555e+00
9.853231430053710938e+00,-3.293862342834472656e+00,-3.179950904846191406e+01
-5.500167012214660645e-01,-3.065733718872070312e+01,-6.611743450164794922e+00
3.093620061874389648e+00,-2.752564239501953125e+01,-6.303236007690429688e+00
1.236589550971984863e+00,-2.880121994018554688e+01,-6.221323490142822266e+00
1.307131290435791016e+00,-2.953805923461914062e+01,-5.928853511810302734e+00
1.067981338500976562e+01,-1.358142948150634766e+01,3.157694816589355469e+01
-1.595083713531494141e+00,-5.327870941162109375e+01,-1.234478235244750977e+00
-2.227226734161376953e+00,-5.341801452636718750e+01,-2.323712587356567383e+00
-5.516912937164306641e+00,-3.712367630004882812e+01,-2.344770431518554688e+00
2.156865501403808594e+01,2.520781755447387695e+00,3.729522824287414551e-01
3.083360481262207031e+01,-3.565921783447265625e+01,6.056778907775878906e+00
3.050268554687500000e+01,-3.486920166015625000e+01,6.517695426940917969e+00
-2.867912054061889648e+00,-3.665083312988281250e+01,-3.261590719223022461e+00
1.571665287017822266e+01,-1.477816867828369141e+01,4.356052875518798828e+00
2.952596855163574219e+01,-2.175028228759765625e+01,-1.367042446136474609e+01
2.915752792358398438e+01,-2.191610527038574219e+01,-1.461245346069335938e+01
-3.520389497280120850e-01,-3.534967041015625000e+01,-8.230831623077392578e-01
9.993477821350097656e+00,-9.065771102905273438e+00,-2.509285545349121094e+01
-8.313603699207305908e-02,-3.467411422729492188e+01,-1.310280203819274902e+00
-1.193041682243347168e+00,-3.423935317993164062e+01,7.830008864402770996e-01
5.876529216766357422e+00,-3.592396926879882812e+01,-5.212159633636474609e+00
5.728823661804199219e+00,-3.694036865234375000e+01,-3.759571790695190430e+00
2.263548469543457031e+01,-3.929357528686523438e+01,1.265049648284912109e+01
2.677723884582519531e+01,-5.736907005310058594e+00,2.470685386657714844e+01
-1.750699234008789062e+01,-4.818318557739257812e+01,-1.743887901306152344e+00
6.160231113433837891e+00,-2.498723602294921875e+01,-2.349013328552246094e+01
1.398995876312255859e+01,2.086268615722656250e+01,-1.724113845825195312e+01
1.584523677825927734e+01,2.134288215637207031e+01,-1.730468368530273438e+01
-3.107331693172454834e-01,4.420295238494873047e+00,-4.853281021118164062e+01
-1.584052181243896484e+01,-4.848761749267578125e+01,-2.841534614562988281e+00
2.454351806640625000e+01,-6.198158264160156250e+00,1.317264175415039062e+01
2.553909683227539062e+01,-4.406848907470703125e+00,1.323016738891601562e+01
2.564030647277832031e+01,-5.320837974548339844e+00,1.277932739257812500e+01
6.117501735687255859e+00,3.851338624954223633e+00,7.765191555023193359e+00
-3.155295372009277344e+01,-2.246544075012207031e+01,1.766883373260498047e+00
-2.854804992675781250e+01,-3.407117605209350586e+00,9.600759744644165039e-01
-7.639183998107910156e-01,-1.145847988128662109e+01,-4.620130157470703125e+01
-3.091620802879333496e-01,-1.158747196197509766e+01,-4.551042938232421875e+01
-1.792284727096557617e+00,-2.094588994979858398e+00,4.757795715332031250e+01
1.432712841033935547e+01,-3.128551673889160156e+01,1.955229997634887695e+00
-2.537064790725708008e+00,-1.254075145721435547e+01,-4.774217987060546875e+01
-3.813694715499877930e+00,-1.159391021728515625e+01,-4.818524551391601562e+01
-5.386365413665771484e+00,-1.119346046447753906e+01,-4.925736236572265625e+01
2.041359710693359375e+01,-2.615763092041015625e+01,-2.195932960510253906e+01
-2.113078880310058594e+01,2.846361994743347168e-01,1.374331474304199219e+01
-2.022949600219726562e+01,7.272560596466064453e-01,1.341231822967529297e+01
-2.649800109863281250e+01,-7.627645015716552734e+00,6.282521486282348633e-01
7.360560894012451172e-01,-4.294838428497314453e+00,1.044428825378417969e+01
1.050631403923034668e+00,-4.417780399322509766e+00,9.350011825561523438e+00
-1.985058403015136719e+01,2.755152702331542969e+01,2.050179100036621094e+01
-2.387450408935546875e+01,1.678476142883300781e+01,-1.811067390441894531e+01
-4.438765716552734375e+01,1.434794044494628906e+01,-1.368883800506591797e+01
-4.093646240234375000e+01,1.122467899322509766e+01,-1.621230244636535645e+00
-4.033690643310546875e+01,1.027591133117675781e+01,-3.249579071998596191e-01
