"post_id","cluster","x","y","z"
"17255","26","-13.963938710","46.056175230","9.522068024"
"17257","68","-39.579666140","-6.327721119","15.789145470"
"17259","3","-23.460983280","4.604673862","27.182325360"
"17261","3","-23.348960880","5.210711002","26.383773800"
"17263","80","-35.669925690","10.108119010","20.876382830"
"17265","43","-32.310333250","15.222867970","-30.851440430"
"17267","18","-27.905040740","3.309017658","22.904508590"
"17269","58","-22.375230790","21.165205000","2.243863106"
"17271","46","-13.777716640","6.929072857","-33.267105100"
"17273","3","-31.663349150","2.111321688","2.433550119"
"17275","38","-34.946338650","3.945643425","-0.306754500"
"17277","11","-32.524742130","0.911433458","2.207748175"
"17279","11","-31.186410900","-0.888844430","-0.132473424"
"17281","17","-15.712530140","26.691322330","4.867770672"
"17283","11","-34.722610470","3.863576651","-1.027418971"
"17285","5","-29.105712890","6.026218414","8.056886673"
"17287","57","-16.703411100","-27.289539340","-7.816643715"
"17289","81","-26.617647170","-2.323285103","-21.354705810"
"17291","75","-3.886634350","-0.236057401","27.914422990"
"17293","75","-2.844075441","0.646894276","26.775840760"
"17295","14","-13.671421050","27.039852140","41.585872650"
"17297","14","-12.901946070","26.834327700","41.318984990"
"17299","43","-30.353940960","9.418777466","-20.728528980"
"17301","56","-5.613934040","-9.262809753","-13.269415860"
"17303","12","-10.545783040","-5.649631023","-10.351481440"
"17305","80","-11.190494540","-5.218899727","-9.771196365"
"17307","2","11.879743580","3.462397337","-14.814687730"
"17309","12","12.993069650","5.141816616","-14.491781230"
"17311","12","18.071052550","4.931866646","-14.832119940"
"17313","40","22.882310870","8.743428230","14.757341380"
"17315","81","-25.166965480","0.397127777","-20.003139500"
"17317","7","16.424861910","6.110624790","-16.438852310"
"17319","49","-14.741070750","5.046015263","-38.901222230"
"17321","69","10.892755510","16.018987660","-8.235301018"
"17323","63","15.205783840","-33.793163300","5.088939190"
"17325","37","-22.068603520","-22.110904690","22.615650180"
"17327","65","-3.538963556","-32.525947570","-35.175891880"
"17329","87","-14.056085590","-16.066843030","8.581529617"
"17331","7","10.567850110","14.800144200","28.405967710"
"17333","51","-29.714237210","10.713694570","-0.984860897"
"17335","88","-31.137884140","10.579244610","-1.053032041"
"17337","58","-44.067592620","-12.275372510","1.130288839"
"17339","61","25.572650910","0.675455391","-7.863151550"
"17341","48","8.301577568","-30.393747330","12.987861630"
"17343","6","8.326403618","-12.790486340","6.975977898"
"17345","61","33.800495150","10.339404110","0.948129773"
"17347","39","-14.104105950","23.161102290","5.200961113"
"17349","84","3.571385384","22.879032140","-4.694633007"
"17351","0","4.275135040","21.207221980","-4.374345779"
"17353","0","5.577484131","21.304847720","-4.786555290"
"17355","82","3.191169977","-36.825794220","6.210772514"
"17357","28","4.945394039","-27.841470720","14.216414450"
"17359","13","2.653684378","-31.643400190","19.784585950"
"17361","57","-16.720329280","-26.282241820","-14.413597110"
"17363","39","-24.954742430","-11.605953220","-28.653141020"
"17365","46","-27.399765010","10.868310930","-12.877202990"
"17367","61","-1.695189595","-10.232908250","-34.787998200"
"17369","7","5.731640816","38.002525330","-29.453834530"
"17371","60","5.052413464","37.338226320","-29.526565550"
"17373","46","9.769129753","-15.888261800","-9.685922623"
"17375","59","-8.770609856","-25.072105410","-3.345945835"
"17377","56","-8.369731903","-32.513195040","-5.932953358"
"17379","0","2.865790844","21.399560930","-8.215608597"
"17381","84","2.365736008","23.062402730","-7.211161137"
"17383","43","1.861890197","21.638284680","-8.837773323"
"17385","29","20.311281200","-0.035410389","1.554428101"
"17387","11","-18.035703660","4.509370804","24.418128970"
"17389","1","-37.540157320","-5.327068329","20.721275330"
"17391","64","-38.423824310","-5.212444305","22.904310230"
"17393","53","-35.166358950","-6.076320171","18.576681140"
"17395","87","10.660112380","10.286234860","37.259853360"
"17397","23","50.879333500","-1.405161738","11.185256960"
"17399","41","31.555292130","-20.862321850","5.626885891"
"17401","74","11.030722620","10.972489360","35.642032620"
"17403","41","31.191789630","-21.940990450","5.115721703"
"17405","31","40.036350250","8.480638504","14.867683410"
"17407","41","26.944875720","-22.391069410","3.226202250"
"17409","61","-0.816172183","-30.045951840","-34.343578340"
"17411","4","39.242965700","7.287860870","15.447021480"
"17413","1","-17.446720120","-8.853460312","21.126485820"
"17415","1","-16.893085480","-9.408361435","21.117177960"
"17417","10","-14.908507350","4.940137863","21.764062880"
"17419","4","42.573257450","5.492074490","13.567263600"
"17421","4","44.073554990","7.684903622","14.200752260"
"17423","4","38.263023380","-0.467019200","10.680132870"
"17425","4","42.329971310","3.854136705","14.035818100"
"17427","54","23.432920460","-29.534837720","2.482450485"
"17429","78","-7.983331203","-18.129083630","29.371284480"
"17431","74","12.213660240","-28.790435790","12.443735120"
"17433","36","43.645664220","5.263444424","10.111955640"
"17435","4","48.700870510","6.626863003","14.794042590"
"17437","4","43.660469060","5.584488392","12.834117890"
"17439","82","-29.106849670","-15.063708310","24.889930730"
"17441","36","43.027862550","2.619994164","12.477401730"
"17443","4","44.529266360","2.921881914","12.749558450"
"17445","4","45.249233250","5.441072941","12.320813180"
"17447","36","45.265964510","2.652057409","11.718494420"
"17449","4","45.763545990","7.598219872","12.078239440"
"17451","36","44.855846410","6.022663593","15.398768420"
"17453","4","45.261272430","3.788826942","14.745864870"
"17455","82","-32.396129610","-16.857545850","26.054216380"
"17457","18","-30.750343320","-15.604147910","26.058904650"
"17459","23","39.662944790","-15.931583400","-5.397367477"
"17461","61","35.454296110","-17.139961240","-3.791445255"
"17463","61","35.617786410","-17.387008670","-4.899232864"
"17465","61","36.859375000","-15.540560720","-5.082243919"
"17467","61","36.939182280","-15.222427370","-4.188124180"
"17469","34","-11.073143010","-40.530635830","16.811428070"
"17471","12","6.504583359","2.099972963","-45.957363130"
"17473","69","-37.277084350","15.234156610","14.989003180"
"17475","70","-10.557349210","20.378240590","38.307044980"
"17477","14","-39.317176820","30.493984220","-14.421966550"
"17479","70","-11.177179340","20.653188710","38.663227080"
"17481","23","-9.481734276","26.770940780","0.763502121"
"17483","47","12.864061360","27.856647490","-10.268055920"
"17485","86","-20.633056640","5.923821926","-7.054903984"
"17487","62","25.531860350","6.572394848","-4.156513691"
"17489","19","5.176331520","50.869834900","22.777727130"
"17491","70","34.604389190","-16.165210720","4.179036140"
"17493","82","32.168491360","-19.547668460","-3.603224039"
"17495","82","30.207992550","-18.957788470","-3.759936571"
"17497","82","28.600439070","-20.581954960","-2.889884472"
"17499","38","-17.325475690","23.117010120","-29.967058180"
"17501","77","-40.176143650","-20.150133130","-26.415760040"
"17503","6","4.659212589","17.217393880","-27.973152160"
"17505","31","-16.189279560","-9.721465111","-0.002596341"
"17507","80","-10.363734250","-24.310308460","30.048017500"
"17509","80","-11.036976810","-24.329221730","29.480247500"
"17511","49","-14.110807420","-24.371377940","30.214776990"
"17513","49","-13.195867540","-24.267311100","29.004917140"
"17515","49","-4.753380775","55.368564610","9.838459969"
"17517","83","-7.082299232","-39.005119320","-5.682040691"
"17519","56","-9.032959938","-38.219276430","-5.271560669"
"17521","56","-9.839057922","-38.001518250","-4.853710175"
"17523","63","10.326639180","-10.238996510","22.470937730"
"17525","18","-11.678955080","2.278222799","7.236824989"
"17527","46","-10.458086970","-39.290355680","-6.216095924"
"17529","86","-46.867156980","8.259954453","4.688947678"
"17531","61","36.553318020","-18.267530440","-3.555904388"
"17533","59","38.062896730","-18.959146500","-2.979946375"
"17535","59","38.366661070","-17.720401760","-3.320714712"
"17537","42","33.547447200","15.170863150","-6.113483429"
"17539","65","43.504150390","-17.920181270","-3.740330458"
"17541","64","-12.679730420","25.086023330","-16.831405640"
"17543","17","29.737936020","29.914514540","8.682408333"
"17545","17","29.730945590","30.574619290","10.587330820"
"17547","17","29.686212540","29.625930790","10.323454860"
"17549","86","41.002395630","-16.745668410","-5.638226032"
"17551","6","42.445240020","-16.899318700","-4.604857445"
"17553","0","33.142391200","-13.382149700","27.720397950"
"17555","41","29.205633160","-26.593822480","12.125947000"
"17557","23","31.082809450","17.195499420","27.362125400"
"17559","59","0.344880760","-8.010230064","27.744703290"
"17561","77","-5.294762135","-15.790381430","4.548956871"
"17563","1","-3.555495977","-16.949722290","6.395978928"
"17565","44","-2.497573376","4.561528683","10.757549290"
"17567","69","17.046659470","3.629457951","-38.055908200"
"17569","33","8.448253632","-13.305517200","-31.343410490"
"17571","77","-35.832328800","-13.859664920","-15.084208490"
"17573","55","-36.533596040","-12.375363350","-11.427683830"
"17575","57","-37.429164890","-13.747883800","-12.151742940"
"17577","31","-17.655563350","-8.469961166","-1.581292868"
"17579","39","-16.945020680","-3.281593800","-5.039176941"
"17581","72","7.284354687","14.943114280","2.359654665"
"17583","26","29.429103850","-4.899446011","-28.490158080"
"17585","2","28.307664870","-6.377433777","-23.649204250"
"17587","16","0.952622712","-11.802247050","-35.179103850"
"17589","13","10.324383740","4.618456841","9.956485748"
"17591","29","-14.287543300","-11.793390270","-42.474716190"
"17593","61","28.884822850","-1.642716289","10.363483430"
"17595","4","30.453166960","-0.960336328","10.271196370"
"17597","4","30.366571430","-0.088023409","9.587984085"
"17599","81","18.793876650","21.825071330","10.100042340"
"17601","68","-45.274162290","-4.005237103","8.205262184"
"17603","79","-0.725321829","-23.811687470","36.215946200"
"17605","20","-0.429441631","2.956100464","-7.124007225"
"17607","82","27.399955750","-27.455383300","-2.263176918"
"17609","48","27.500335690","-28.462207790","-1.093098402"
"17611","82","8.419541359","-12.513836860","-9.987323761"
"17613","58","-39.571731570","3.788660526","8.028709412"
"17615","58","-39.969646450","3.856240034","6.224012852"
"17617","37","1.642203927","-21.748960490","0.686650634"
"17619","33","8.797163963","-5.121872425","-29.775814060"
"17621","33","-2.544994831","-14.274973870","-27.435602190"
"17623","58","-40.012386320","3.141600609","8.769736290"
"17625","62","-1.221947789","-26.787197110","13.915413860"
"17627","32","-0.358390749","-23.596151350","7.066443443"
"17629","30","41.782497410","-14.221917150","16.694623950"
"17631","33","9.414848328","-7.869831085","-30.122959140"
"17633","33","9.483589172","-6.766830444","-30.021076200"
"17635","20","1.223469019","6.571474552","-5.371379375"
"17637","57","-22.348087310","-26.965171810","-15.387782100"
"17639","20","0.362529308","3.443927288","-7.837276459"
"17641","58","-39.245822910","7.011555672","7.613382339"
"17643","82","30.419132230","2.546242714","10.386536600"
"17645","53","-33.991237640","-19.485839840","4.870802879"
"17647","71","-7.569327831","-30.960556030","32.771209720"
"17649","11","-23.023508070","-28.685400010","-14.037465100"
"17651","20","1.910057187","7.281976700","-5.342894554"
"17653","58","-49.857765200","4.861685753","6.787384987"
"17655","16","-40.722133640","-4.719276428","-24.588180540"
"17657","58","-43.317813870","-3.619075537","12.829716680"
"17659","16","3.890640259","8.083215714","-6.670786381"
"17661","11","-15.029026990","-29.364421840","-13.609709740"
"17663","68","-44.760292050","5.479104519","27.628890990"
"17665","13","-10.126176830","-49.873222350","0.569835067"
"17667","33","8.824308395","-6.859304428","-28.118659970"
"17669","46","-3.038513899","-13.869679450","-25.963699340"
"17671","30","41.055046080","-13.834141730","17.051267620"
"17673","33","5.912734509","-2.781113386","-29.390735630"
"17675","33","-2.656884193","-12.573856350","-27.496295930"
"17677","37","-29.109149930","-17.285964970","14.838606830"
"17679","32","2.261184454","-25.069171910","24.724626540"
"17681","77","-23.345483780","-5.561231136","-9.351561546"
"17683","77","-23.661968230","-5.137653351","-11.078495030"
"17685","32","-23.845289230","-3.946228981","-11.117555620"
"17687","57","-22.714029310","-28.424749370","-15.894705770"
"17689","16","10.763714790","-26.510841370","-29.357458110"
"17691","13","4.150813580","-14.143633840","18.327062610"
"17693","24","-28.393917080","-3.025602579","-20.169353490"
"17695","12","-6.996010780","-10.120681760","-20.321472170"
"17697","89","0.727624476","-6.627395153","-27.133487700"
"17699","5","-10.567598340","0.669194639","2.757140160"
"17701","86","12.993237500","9.686547279","6.014763355"
"17703","54","-6.365781784","-35.241962430","12.998194690"
"17705","54","-7.709902287","-35.377258300","12.733345030"
"17707","57","-18.242374420","-25.403314590","-10.646176340"
"17709","33","-5.236930847","-15.760265350","-30.108716960"
"17711","27","3.757078409","20.938074110","-25.535207750"
"17713","16","-19.807077410","0.559992790","-13.178771020"
"17715","49","-18.267936710","-24.019474030","28.393777850"
"17717","37","-10.709506990","2.431332827","0.579357088"
"17719","20","-10.789888380","12.014038090","-4.846116543"
"17721","4","17.299995420","-15.128291130","27.915405270"
"17723","32","-0.465036660","7.126498222","33.887039180"
"17725","89","-2.594302177","-5.942898750","-29.113622670"
"17727","89","-2.186715603","-6.187093735","-28.459560390"
"17729","11","-10.940647130","-32.245216370","-4.321306705"
"17731","58","-41.835765840","2.266331434","10.133868220"
"17733","27","2.210186720","27.555202480","-22.814798360"
"17735","28","18.124948500","-45.607372280","3.091830969"
"17736","56","-8.638780594","-30.694784160","-3.198952436"
"17738","79","10.957035060","-15.434009550","1.223425269"
"17740","29","-2.088391542","-18.041597370","-17.515502930"
"17742","4","40.225238800","10.209086420","10.499331470"
"17744","82","31.772886280","3.671392441","8.893691063"
"17746","52","6.972803116","-4.383016109","38.385005950"
"17748","33","-1.335719585","-23.514907840","-15.400283810"
"17750","27","30.066007610","3.551551342","8.244532585"
"17752","29","-2.277625084","-17.487695690","-15.669668200"
"17754","82","-0.064300843","26.420038220","-17.709276200"
"17756","83","0.372475177","24.778926850","-16.915828700"
"17758","37","-0.617931426","27.368555070","-17.596927640"
"17760","39","-8.236692429","8.206604004","-28.398521420"
"17762","16","-1.846571565","-18.353624340","-18.401645660"
"17764","29","-31.708101270","16.519691470","-11.701408390"
"17766","29","2.326730490","-20.805282590","-0.713273048"
"17768","33","7.388350010","-7.121093273","-29.261817930"
"17770","37","6.549798489","-31.438127520","-8.980333328"
"17772","83","-9.024363518","11.061850550","1.547865868"
"17774","29","18.947513580","12.960696220","0.895610571"
"17776","5","-20.525024410","-38.276741030","-8.575607300"
"17778","57","-15.251161580","-27.497323990","-14.926249500"
"17780","29","9.693279266","-18.394245150","-24.984443660"
"17782","68","-40.141437530","-1.171089053","0.575294614"
"17784","33","2.969098806","18.202903750","-25.518316270"
"17786","82","-28.584150310","-23.242134090","18.866209030"
"17788","1","-1.799068809","-17.374799730","12.051169400"
"17790","56","-9.527567863","-32.626895900","-2.905743599"
"17792","76","25.648925780","-33.161987300","-27.225902560"
"17794","56","-10.051967620","-31.758066180","-1.694590688"
"17796","56","-9.126055717","-33.752674100","-2.986556530"
"17798","16","2.881313801","-15.449041370","-29.790893550"
"17800","86","16.297575000","10.348160740","5.749258995"
"17802","69","3.736746788","-18.604871750","-26.978883740"
"17804","70","13.083579060","-31.972290040","-31.428211210"
"17806","34","-16.541399000","-41.373737340","19.096799850"
"17808","71","8.744704247","-28.390609740","-11.798096660"
"17810","63","18.931066510","22.436355590","11.250351910"
"17812","48","17.101493840","-25.275735860","6.233616829"
"17814","16","3.559084654","-17.414094920","-27.722677230"
"17816","47","2.931297779","18.968383790","-26.300289150"
"17818","3","-29.874320980","16.650089260","20.954792020"
"17820","27","2.911269426","25.318925860","-24.341297150"
"17822","89","1.891285658","21.565279010","-25.480047230"
"17824","37","-36.321907040","-16.790287020","-18.632947920"
"17826","82","-36.060707090","-17.601806640","-18.267375950"
"17828","5","-29.297992710","16.592844010","20.533752440"
"17830","89","1.237734795","-7.925366879","-27.836034770"
"17832","82","9.770988464","-17.997062680","-3.263838291"
"17834","81","28.853488920","-25.197881700","-6.987894535"
"17836","82","33.154869080","-19.798173900","-2.666445494"
"17838","79","24.702167510","-30.681985860","-3.128272772"
"17840","41","41.993499760","-14.609375000","19.137428280"
"17842","37","-26.179111480","-25.028257370","19.807741170"
"17844","4","30.008285520","-24.885253910","-7.641657829"
"17846","48","3.214591980","-30.101055150","20.341728210"
"17848","82","-2.085087299","5.285134792","37.741878510"
"17850","82","4.666135788","-20.319936750","-0.133464381"
"17852","18","-25.391683580","0.089273930","8.978818893"
"17854","51","-20.530174260","11.685597420","-0.221574932"
"17856","39","-1.784227371","-17.157829280","-22.038959500"
"17858","61","36.560314180","-20.442092900","-9.158620834"
"17860","89","-0.698985040","4.835362911","-19.690172200"
"17862","39","-4.546949863","-19.363634110","-21.506067280"
"17864","9","-2.462729454","-18.116943360","-14.863752370"
"17866","9","-22.929834370","-11.882019040","2.971765041"
"17868","33","-0.578212619","-23.863042830","-15.645207410"
"17870","37","-3.412972450","-18.104864120","-21.638130190"
"17872","30","31.352483750","0.141063944","12.924848560"
"17874","4","30.130605700","0.571012855","11.180638310"
"17876","33","-7.387013912","-19.365602490","-28.412046430"
"17878","9","-22.457323070","-13.709897990","2.036113977"
"17880","82","3.436898232","-14.132119180","-3.100666046"
"17882","9","-23.376819610","-11.110728260","3.695477247"
"17884","33","2.285001993","-9.434856415","-32.734664920"
"17886","61","25.668258670","-11.226154330","12.369599340"
"17888","16","-27.860918050","-17.650697710","12.938064580"
"17890","18","12.427481650","-30.076189040","-30.468788150"
"17892","9","-22.278699870","-9.234719276","2.212756157"
"17894","63","9.741889000","-20.019529340","29.976047520"
"17896","68","-40.275432590","0.881733716","2.282988548"
"17898","16","0.909615815","-17.590322490","-21.826034550"
"17900","89","8.047121048","3.979151011","2.074835539"
"17902","57","-22.360628130","-23.453958510","-9.347139359"
"17904","25","10.672919270","-45.538997650","-21.568000790"
"17906","63","14.294198040","-10.331911090","2.353098154"
"17908","16","0.962098360","18.007791520","-26.148090360"
"17910","57","-21.180269240","-24.763387680","-8.525144577"
"17912","16","6.333549500","-20.263074870","-34.188827510"
"17914","37","-3.830104828","-26.688022610","3.440358639"
"17916","37","-3.570852280","-27.359104160","3.443602562"
"17918","37","-1.635159135","-33.898235320","5.970130444"
"17920","37","-2.741807222","-29.216091160","3.388576031"
"17922","23","7.769402027","-56.625774380","-6.931039810"
"17924","35","27.054046630","-12.304374690","-17.814708710"
"17926","2","24.331087110","-5.391010761","-15.148223880"
"17928","61","28.344593050","-7.949672222","-15.695398330"
"17930","24","25.796836850","-10.221552850","-15.152862550"
"17932","4","-0.952953875","26.458112720","10.648332600"
"17934","36","29.402650830","5.054799080","19.818944930"
"17936","54","-5.396999836","-29.319923400","12.755695340"
"17938","35","-15.287986760","47.467964170","-10.323114400"
"17940","35","9.945502281","5.676969051","41.096458440"
"17942","47","26.348751070","-7.991514206","-18.169799800"
"17944","23","30.170391080","-5.783041000","-15.275277140"
"17946","2","25.217935560","-1.006870031","-22.773807530"
"17948","2","25.534303670","16.053987500","3.989688396"
"17950","35","27.291093830","-12.983697890","-17.303089140"
"17952","35","25.583343510","-12.935928340","-17.876399990"
"17954","63","-6.286480904","-3.523261547","4.313355923"
"17956","16","28.438978200","-12.257337570","-22.513952260"
"17958","11","28.270797730","-11.565253260","-22.200540540"
"17960","61","28.793569560","-9.431418419","-20.937379840"
"17962","35","27.236568450","-8.455900192","-15.805057530"
"17964","35","28.792844770","-11.995608330","-18.115791320"
"17966","2","24.569599150","-4.975892544","-18.528383260"
"17968","35","-15.476163860","-0.907436669","24.047744750"
"17970","2","25.651121140","-4.001972198","-19.197813030"
"17972","29","23.006385800","-7.844097137","-19.894416810"
"17974","2","30.495634080","-8.087189674","-19.010272980"
"17976","59","26.657247540","-6.283048153","-14.111280440"
"17978","87","2.490407944","8.816051483","40.251121520"
"17980","21","2.043103695","10.226624490","38.900718690"
"17981","72","48.068214420","17.909786220","-11.544281010"
"17983","72","47.401199340","17.603361130","-11.236193660"
"17985","54","-12.933683400","-30.347667690","11.896647450"
"17987","63","17.369754790","-19.928039550","11.694235800"
"17989","54","-13.823310850","-19.291727070","2.172802210"
"17991","4","11.713159560","-19.374166490","2.328974724"
"17993","4","12.426031110","-19.752450940","2.609756470"
"17995","23","32.460357670","6.289694786","27.306364060"
"17997","63","17.864250180","-11.342066760","7.440959454"
"17999","63","17.373279570","-11.955122950","5.574339867"
"18001","16","2.317047834","-16.836950300","-39.668254850"
"18003","16","2.108340740","-16.221746440","-38.957752230"
"18005","63","20.694799420","-43.446464540","2.280506134"
"18007","52","23.524869920","-42.555217740","-0.996122181"
"18009","56","21.378408430","-40.563266750","0.510033429"
"18011","48","19.727893830","-39.944087980","0.133104935"
"18013","28","21.621313100","-41.392288210","1.513876200"
"18015","31","40.859214780","-0.046096418","21.594699860"
"18017","8","31.556196210","9.477740288","-12.966637610"
"18019","8","32.126647950","9.099950790","-12.655332570"
"18021","31","40.465026860","-0.951490045","21.450042720"
"18023","26","-25.097440720","-24.600267410","34.691139220"
"18025","1","-24.652435300","-22.385286330","33.406787870"
"18027","1","-25.158910750","-24.814453130","33.334934230"
"18029","1","-24.597749710","-23.820669170","33.614631650"
"18031","14","-5.144380093","24.509223940","-20.317461010"
"18033","61","26.793817520","0.139786839","-14.867913250"
"18035","76","23.142980580","3.496335745","-17.560848240"
"18037","69","18.526712420","9.687611580","-14.908405300"
"18039","2","27.341588970","3.801715851","-15.384481430"
"18041","7","20.742649080","5.623975277","-13.697174070"
"18043","4","22.896001820","-1.180101633","-15.592032430"
"18045","2","22.571823120","0.459668070","-14.604534150"
"18047","2","24.541894910","2.544647932","-13.472663880"
"18049","4","40.468788150","9.417647362","13.427796360"
"18051","76","25.317060470","2.795182943","-15.633872030"
"18053","76","25.553457260","1.967998981","-16.291685100"
"18055","76","21.644371030","3.560614347","-13.629639630"
"18057","47","21.584125520","4.199190140","-12.553296090"
"18059","52","9.883270264","-7.006986618","33.202617650"
"18061","75","31.479850770","14.573580740","-9.372210503"
"18063","19","33.490722660","31.787239070","17.963632580"
"18065","33","7.845548630","-9.190821648","-29.207588200"
"18067","8","31.572570800","14.003580090","-26.627283100"
"18069","8","31.130838390","17.986009600","-24.413095470"
"18071","73","30.650800700","18.578573230","-24.546497340"
"18073","21","26.243135450","20.949628830","-29.157711030"
"18075","65","-9.601586342","41.010757450","18.189609530"
"18077","64","-34.955608370","33.547805790","-6.816220760"
"18079","64","-35.953037260","33.370906830","-5.959922314"
"18081","64","-34.984043120","34.515972140","-6.785505772"
"18083","11","-25.990499500","0.970160723","-43.772129060"
"18085","4","36.348335270","-1.552108169","15.480510710"
"18087","26","-8.948163986","-14.455036160","-33.790058140"
"18089","33","-6.291443825","-13.958505630","-32.998378750"
"18091","21","9.395780563","21.152793880","20.230382920"
"18093","84","2.869881392","27.708982470","-7.978983879"
"18095","17","20.028112410","20.237613680","0.546561003"
"18097","42","20.676532750","19.922372820","0.289783418"
"18099","38","-7.704522133","24.575799940","-31.983434680"
"18101","42","-0.315351248","40.013366700","-3.978635550"
"18103","21","7.467279911","20.041749950","20.927423480"
"18105","47","16.202802660","28.724462510","0.537881315"
"18107","44","10.080746650","33.433780670","-2.517591953"
"18109","38","-9.158818245","26.995018010","-29.926954270"
"18111","38","-7.671878815","24.745853420","-32.762290950"
"18113","47","13.065701480","-5.012828827","-12.591720580"
"18115","47","16.501678470","27.199996950","-14.609999660"
"18117","38","12.998930930","28.626237870","-16.640186310"
"18119","47","12.176968570","28.202436450","-16.400894170"
"18121","47","16.434539790","28.856527330","-16.819787980"
"18123","7","10.769136430","28.548927310","-14.769480710"
"18125","47","18.156869890","26.910388950","-13.455511090"
"18127","38","-10.087327960","24.533811570","-29.140764240"
"18129","12","12.993035320","19.388280870","-17.608110430"
"18131","38","-24.821575160","17.446672440","22.495262150"
"18133","6","12.099958420","12.934402470","-18.349418640"
"18135","9","6.404026031","-24.356048580","-10.438260080"
"18137","21","2.949823380","19.837081910","26.502202990"
"18139","71","12.023779870","-41.552234650","-10.035723690"
"18141","76","16.692064290","-7.325211048","-10.539992330"
"18143","23","15.131786350","14.416406630","13.617929460"
"18145","23","15.250439640","14.625559810","14.366907120"
"18147","13","8.031050682","-10.960040090","-5.464226723"
"18149","27","-3.552605391","26.573524480","-39.982219700"
"18151","38","-19.667106630","18.887952800","-33.733688350"
"18153","74","28.402204510","16.476795200","1.970512390"
"18155","17","26.162502290","19.373046880","2.738465309"
"18157","61","27.023456570","16.201816560","1.257113814"
"18159","33","-3.688605785","19.350584030","-32.608852390"
"18161","38","-10.060069080","24.088277820","-26.082107540"
"18163","75","17.665136340","-9.121330261","25.991886140"
"18165","4","27.515142440","-8.061391830","20.225898740"
"18167","81","-49.384269710","4.672866821","-12.836320880"
"18169","40","4.370513439","41.661548610","26.154783250"
"18171","40","2.954080820","41.265338900","26.706058500"
"18173","69","21.711315160","7.966358662","-30.318822860"
"18175","75","11.999118800","-42.623783110","-2.017247915"
"18177","85","10.362053870","41.211135860","15.734628680"
"18179","17","23.303535460","27.534994130","-2.956781149"
"18181","13","12.416005130","-15.108358380","-5.027958870"
"18183","61","26.995437620","1.507908821","12.318202970"
"18185","3","-19.235626220","23.108146670","16.386896130"
"18187","88","-0.364965320","43.661674500","-13.014698030"
"18189","12","12.363681790","21.733673100","7.207349300"
"18191","4","17.083269120","-23.038412090","32.874912260"
"18193","44","11.562446590","34.651241300","4.648818016"
"18195","1","8.141442299","28.423723220","0.008607068"
"18197","47","20.126384740","32.150928500","-18.017150880"
"18199","55","-2.981249094","38.418861390","-18.449443820"
"18201","4","-16.909959790","-38.217769620","9.646946907"
"18203","22","-30.271278380","11.302014350","-19.408096310"
"18205","62","27.768705370","-11.708842280","30.941808700"
"18207","13","19.739580150","-10.684513090","9.470993996"
"18209","83","-2.724467754","6.636137009","14.052347180"
"18211","64","-31.158960340","21.473316190","-4.164842129"
"18213","78","8.086312294","-36.077182770","20.972791670"
"18215","87","4.993395805","1.638700128","3.910952806"
"18217","13","-9.012364388","-17.415782930","7.854704857"
"18219","21","2.516126633","21.140657420","23.256460190"
"18221","3","-17.383785250","21.607307430","21.320156100"
"18223","47","20.346626280","29.716407780","-17.538610460"
"18225","55","-41.648757930","-4.003536701","-9.821796417"
"18227","47","-12.725795750","48.941127780","-3.797691345"
"18229","19","-37.887195590","26.920757290","12.767177580"
"18231","42","10.227163310","22.022054670","-8.066801071"
"18233","47","-2.349898577","-14.186625480","11.486554150"
"18235","38","-19.007287980","17.507555010","-18.042526250"
"18237","86","8.866110802","31.306575780","-14.653639790"
"18239","47","11.703135490","33.015132900","-13.509042740"
"18241","47","10.146035190","31.230155940","-14.576719280"
"18243","47","12.268213270","31.395116810","-14.129051210"
"18245","1","-14.284544940","-15.101521490","-32.178398130"
"18247","29","15.388383870","-9.229924202","37.947624210"
"18249","77","3.947177172","-37.409263610","-24.285186770"
"18251","15","-31.070150380","-18.552537920","0.379692823"
"18253","13","-13.970202450","-16.277690890","10.178485870"
"18255","0","5.578382492","6.122429371","-32.699897770"
"18257","1","-14.057226180","-16.468641280","11.066370960"
"18259","38","-15.071212770","19.613248830","-27.109395980"
"18261","9","1.903016567","-4.950270176","-4.398036957"
"18263","47","17.137598040","29.325754170","-17.303934100"
"18265","49","16.267829900","31.251096730","-17.514846800"
"18267","10","0.977555394","-19.360139850","24.165067670"
"18269","21","24.475902560","33.007854460","17.578060150"
"18271","2","6.363893986","42.423015590","-22.930673600"
"18273","21","-9.472566605","48.121921540","-1.129471779"
"18275","6","-8.400684357","-17.510541920","11.225636480"
"18277","21","-10.152463910","-19.113405230","11.218161580"
"18279","6","-7.957517147","-16.507112500","11.534218790"
"18281","49","-8.556918144","-20.224765780","9.557646751"
"18283","6","17.653163910","-14.017468450","45.753337860"
"18285","61","-41.251903530","14.054975510","1.006510615"
"18287","36","26.594240190","-3.434960842","17.639257430"
"18289","42","-10.855257990","18.156412120","7.968639851"
"18291","13","-10.500842090","-14.015089990","9.725585938"
"18293","64","-28.724494930","24.355855940","-5.196607590"
"18295","2","20.857164380","-6.193152905","-22.439722060"
"18297","55","-38.541412350","21.727018360","-3.206105471"
"18299","70","-37.185657500","-25.825193410","29.022142410"
"18301","67","-27.513517380","6.843988895","-21.216033940"
"18303","76","20.200948720","-6.671512127","-22.020664220"
"18305","89","-14.589674000","33.633335110","-13.769359590"
